dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,count_lagged_week
2012-10-11,4,10,12,0,4,1,1,0.46,0.4545,0.36,0.0,326,288.0
2012-10-11,4,10,13,0,4,1,1,0.5,0.4848,0.31,0.1045,291,294.0
2012-10-11,4,10,14,0,4,1,1,0.52,0.5,0.32,0.0896,348,267.0
2012-10-11,4,10,15,0,4,1,1,0.52,0.5,0.34,0.1642,460,325.0
2012-10-11,4,10,16,0,4,1,1,0.5,0.4848,0.36,0.1343,481,497.0
2012-10-11,4,10,17,0,4,1,1,0.5,0.4848,0.39,0.2836,827,901.0
2012-10-11,4,10,18,0,4,1,1,0.46,0.4545,0.44,0.1642,692,887.0
2012-10-11,4,10,19,0,4,1,1,0.44,0.4394,0.51,0.1343,743,534.0
2012-10-11,4,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642,415,441.0
2012-10-11,4,10,21,0,4,1,1,0.42,0.4242,0.62,0.1343,260,321.0
2012-10-11,4,10,22,0,4,1,1,0.4,0.4091,0.66,0.1642,177,232.0
2012-10-11,4,10,23,0,4,1,1,0.42,0.4242,0.58,0.0896,186,155.0
2012-10-12,4,10,0,0,5,1,1,0.4,0.4091,0.66,0.1045,68,102.0
2012-10-12,4,10,1,0,5,1,1,0.4,0.4091,0.66,0.0896,37,46.0
2012-10-12,4,10,2,0,5,1,1,0.4,0.4091,0.66,0.0896,16,11.0
2012-10-12,4,10,3,0,5,1,1,0.36,0.3636,0.76,0.0896,6,16.0
2012-10-12,4,10,4,0,5,1,1,0.36,0.3636,0.76,0.1045,8,11.0
2012-10-12,4,10,5,0,5,1,1,0.36,0.3636,0.81,0.0896,35,41.0
2012-10-12,4,10,6,0,5,1,1,0.34,0.3485,0.81,0.0896,143,137.0
2012-10-12,4,10,7,0,5,1,1,0.36,0.3636,0.81,0.0896,392,428.0
2012-10-12,4,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,745,785.0
2012-10-12,4,10,9,0,5,1,1,0.5,0.4848,0.39,0.2985,400,384.0
2012-10-12,4,10,10,0,5,1,1,0.52,0.5,0.36,0.2985,275,260.0
2012-10-12,4,10,11,0,5,1,1,0.54,0.5152,0.37,0.3582,313,304.0
2012-10-12,4,10,12,0,5,1,1,0.54,0.5152,0.39,0.4627,387,468.0
2012-10-12,4,10,13,0,5,1,1,0.56,0.5303,0.37,0.3881,381,424.0
2012-10-12,4,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,371,400.0
2012-10-12,4,10,15,0,5,1,1,0.52,0.5,0.42,0.4478,455,470.0
2012-10-12,4,10,16,0,5,1,1,0.46,0.4545,0.41,0.3582,520,634.0
2012-10-12,4,10,17,0,5,1,1,0.46,0.4545,0.38,0.3881,837,900.0
2012-10-12,4,10,18,0,5,1,1,0.44,0.4394,0.38,0.2985,642,761.0
2012-10-12,4,10,19,0,5,1,1,0.42,0.4242,0.41,0.2239,493,500.0
2012-10-12,4,10,20,0,5,1,1,0.42,0.4242,0.47,0.1343,308,372.0
2012-10-12,4,10,21,0,5,1,1,0.4,0.4091,0.54,0.194,190,267.0
2012-10-12,4,10,22,0,5,1,1,0.4,0.4091,0.47,0.2985,160,264.0
2012-10-12,4,10,23,0,5,1,1,0.36,0.3485,0.57,0.194,100,171.0
2012-10-13,4,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,249,191.0
2012-10-13,4,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,146,141.0
2012-10-13,4,10,2,0,6,0,1,0.34,0.3333,0.53,0.194,67,75.0
2012-10-13,4,10,3,0,6,0,1,0.32,0.303,0.66,0.2239,15,56.0
2012-10-13,4,10,4,0,6,0,1,0.3,0.303,0.65,0.1642,11,11.0
2012-10-13,4,10,5,0,6,0,1,0.3,0.2879,0.61,0.194,11,10.0
2012-10-13,4,10,6,0,6,0,1,0.3,0.2879,0.61,0.194,28,30.0
2012-10-13,4,10,7,0,6,0,1,0.3,0.303,0.61,0.1642,70,84.0
2012-10-13,4,10,8,0,6,0,1,0.34,0.3485,0.53,0.1045,174,206.0
2012-10-13,4,10,9,0,6,0,1,0.36,0.3636,0.5,0.0896,266,395.0
2012-10-13,4,10,10,0,6,0,1,0.4,0.4091,0.43,0.0,347,539.0
2012-10-13,4,10,11,0,6,0,1,0.42,0.4242,0.35,0.1343,527,647.0
2012-10-13,4,10,12,0,6,0,1,0.44,0.4394,0.35,0.0,573,743.0
2012-10-13,4,10,13,0,6,0,1,0.46,0.4545,0.36,0.194,670,710.0
2012-10-13,4,10,14,0,6,0,1,0.48,0.4697,0.33,0.194,597,576.0
2012-10-13,4,10,15,0,6,0,1,0.5,0.4848,0.36,0.194,615,620.0
2012-10-13,4,10,16,0,6,0,1,0.5,0.4848,0.31,0.194,637,659.0
2012-10-13,4,10,17,0,6,0,1,0.46,0.4545,0.38,0.1642,528,610.0
2012-10-13,4,10,18,0,6,0,1,0.46,0.4545,0.44,0.1343,473,495.0
2012-10-13,4,10,19,0,6,0,1,0.44,0.4394,0.44,0.1642,332,341.0
2012-10-13,4,10,20,0,6,0,1,0.4,0.4091,0.54,0.0896,255,247.0
2012-10-13,4,10,21,0,6,0,1,0.4,0.4091,0.58,0.194,204,215.0
2012-10-13,4,10,22,0,6,0,1,0.4,0.4091,0.62,0.0,189,185.0
2012-10-13,4,10,23,0,6,0,1,0.42,0.4242,0.58,0.2985,125,179.0
2012-10-14,4,10,0,0,0,0,1,0.4,0.4091,0.71,0.2537,111,127.0
2012-10-14,4,10,1,0,0,0,1,0.42,0.4242,0.77,0.2836,112,109.0
2012-10-14,4,10,2,0,0,0,1,0.4,0.4091,0.76,0.0896,66,74.0
2012-10-14,4,10,3,0,0,0,1,0.42,0.4242,0.77,0.2985,28,22.0
2012-10-14,4,10,4,0,0,0,1,0.42,0.4242,0.77,0.2836,12,11.0
2012-10-14,4,10,5,0,0,0,1,0.4,0.4091,0.82,0.194,11,10.0
2012-10-14,4,10,6,0,0,0,1,0.4,0.4091,0.82,0.1642,24,23.0
2012-10-14,4,10,7,0,0,0,1,0.42,0.4242,0.82,0.2239,51,35.0
2012-10-14,4,10,8,0,0,0,1,0.44,0.4394,0.77,0.194,132,62.0
2012-10-14,4,10,9,0,0,0,2,0.48,0.4697,0.67,0.2836,223,86.0
2012-10-14,4,10,10,0,0,0,1,0.54,0.5152,0.56,0.194,428,185.0
2012-10-14,4,10,11,0,0,0,1,0.56,0.5303,0.52,0.2985,494,336.0
2012-10-14,4,10,12,0,0,0,1,0.62,0.6212,0.46,0.3284,562,392.0
2012-10-14,4,10,13,0,0,0,1,0.64,0.6212,0.41,0.4478,619,320.0
2012-10-14,4,10,14,0,0,0,1,0.66,0.6212,0.39,0.4179,617,314.0
2012-10-14,4,10,15,0,0,0,1,0.66,0.6212,0.39,0.4179,568,306.0
2012-10-14,4,10,16,0,0,0,1,0.64,0.6212,0.41,0.2985,581,333.0
2012-10-14,4,10,17,0,0,0,1,0.64,0.6212,0.44,0.194,539,157.0
2012-10-14,4,10,18,0,0,0,1,0.58,0.5455,0.6,0.2537,453,106.0
2012-10-14,4,10,19,0,0,0,1,0.56,0.5303,0.64,0.2239,336,114.0
2012-10-14,4,10,20,0,0,0,1,0.54,0.5152,0.73,0.2239,246,116.0
2012-10-14,4,10,21,0,0,0,1,0.56,0.5303,0.73,0.4478,196,113.0
2012-10-14,4,10,22,0,0,0,1,0.56,0.5303,0.73,0.3881,125,79.0
2012-10-14,4,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,105,80.0
2012-10-15,4,10,0,0,1,1,2,0.56,0.5303,0.73,0.2537,48,51.0
2012-10-15,4,10,1,0,1,1,2,0.58,0.5455,0.64,0.3881,29,37.0
2012-10-15,4,10,2,0,1,1,2,0.58,0.5455,0.64,0.3582,6,15.0
2012-10-15,4,10,3,0,1,1,2,0.56,0.5303,0.73,0.2537,4,10.0
2012-10-15,4,10,4,0,1,1,2,0.56,0.5303,0.68,0.2239,10,7.0
2012-10-15,4,10,5,0,1,1,2,0.56,0.5303,0.73,0.2836,40,19.0
2012-10-15,4,10,6,0,1,1,2,0.56,0.5303,0.73,0.2985,147,59.0
2012-10-15,4,10,7,0,1,1,2,0.58,0.5455,0.68,0.3284,476,154.0
2012-10-15,4,10,8,0,1,1,2,0.6,0.6061,0.64,0.3881,737,397.0
2012-10-15,4,10,9,0,1,1,3,0.6,0.5909,0.69,0.3881,359,332.0
2012-10-15,4,10,10,0,1,1,2,0.6,0.5909,0.73,0.3881,168,298.0
2012-10-15,4,10,11,0,1,1,2,0.6,0.5909,0.73,0.3881,263,308.0
2012-10-15,4,10,12,0,1,1,3,0.6,0.5758,0.78,0.3284,284,341.0
2012-10-15,4,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239,146,405.0
2012-10-15,4,10,14,0,1,1,2,0.6,0.5758,0.78,0.2836,185,420.0
2012-10-15,4,10,15,0,1,1,1,0.6,0.5758,0.78,0.3284,260,370.0
2012-10-15,4,10,16,0,1,1,1,0.56,0.5303,0.64,0.2985,447,377.0
2012-10-15,4,10,17,0,1,1,1,0.56,0.5303,0.64,0.2537,766,497.0
2012-10-15,4,10,18,0,1,1,3,0.54,0.5152,0.77,0.1343,592,456.0
2012-10-15,4,10,19,0,1,1,3,0.52,0.5,0.83,0.0896,239,371.0
2012-10-15,4,10,20,0,1,1,2,0.52,0.5,0.72,0.3881,256,227.0
2012-10-15,4,10,21,0,1,1,1,0.52,0.5,0.59,0.3284,206,151.0
2012-10-15,4,10,22,0,1,1,1,0.5,0.4848,0.59,0.2836,126,107.0
2012-10-15,4,10,23,0,1,1,1,0.46,0.4545,0.63,0.2239,81,69.0
2012-10-16,4,10,0,0,2,1,1,0.46,0.4545,0.63,0.3881,48,31.0
2012-10-16,4,10,1,0,2,1,1,0.44,0.4394,0.67,0.194,13,13.0
2012-10-16,4,10,2,0,2,1,1,0.44,0.4394,0.67,0.1343,3,7.0
2012-10-16,4,10,3,0,2,1,1,0.42,0.4242,0.67,0.1045,2,3.0
2012-10-16,4,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,7,7.0
2012-10-16,4,10,5,0,2,1,1,0.42,0.4242,0.67,0.2537,52,19.0
2012-10-16,4,10,6,0,2,1,1,0.42,0.4242,0.67,0.1642,172,143.0
2012-10-16,4,10,7,0,2,1,1,0.42,0.4242,0.67,0.0896,525,362.0
2012-10-16,4,10,8,0,2,1,1,0.44,0.4394,0.62,0.0,835,713.0
2012-10-16,4,10,9,0,2,1,1,0.48,0.4697,0.55,0.2537,355,382.0
2012-10-16,4,10,10,0,2,1,1,0.5,0.4848,0.48,0.2836,222,164.0
2012-10-16,4,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,228,193.0
2012-10-16,4,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,325,260.0
2012-10-16,4,10,13,0,2,1,1,0.52,0.5,0.45,0.2836,328,238.0
2012-10-16,4,10,14,0,2,1,1,0.54,0.5152,0.39,0.2537,308,244.0
2012-10-16,4,10,15,0,2,1,1,0.54,0.5152,0.41,0.3284,346,254.0
2012-10-16,4,10,16,0,2,1,1,0.54,0.5152,0.39,0.2836,446,424.0
2012-10-16,4,10,17,0,2,1,1,0.52,0.5,0.39,0.194,943,806.0
2012-10-16,4,10,18,0,2,1,1,0.5,0.4848,0.42,0.1642,838,784.0
2012-10-16,4,10,19,0,2,1,1,0.48,0.4697,0.48,0.0,531,514.0
2012-10-16,4,10,20,0,2,1,1,0.46,0.4545,0.55,0.0,432,360.0
2012-10-16,4,10,21,0,2,1,1,0.46,0.4545,0.63,0.0,195,225.0
2012-10-16,4,10,22,0,2,1,1,0.4,0.4091,0.71,0.0896,181,162.0
2012-10-16,4,10,23,0,2,1,1,0.4,0.4091,0.71,0.0,199,84.0
2012-10-17,4,10,0,0,3,1,1,0.38,0.3939,0.76,0.0,49,33.0
2012-10-17,4,10,1,0,3,1,1,0.38,0.3939,0.76,0.0,17,8.0
2012-10-17,4,10,2,0,3,1,1,0.38,0.3939,0.76,0.0,16,8.0
2012-10-17,4,10,3,0,3,1,1,0.36,0.3788,0.87,0.0,7,6.0
2012-10-17,4,10,4,0,3,1,1,0.36,0.3636,0.81,0.0896,4,6.0
2012-10-17,4,10,5,0,3,1,2,0.36,0.3788,0.81,0.0,41,40.0
2012-10-17,4,10,6,0,3,1,1,0.38,0.3939,0.82,0.0,178,175.0
2012-10-17,4,10,7,0,3,1,1,0.36,0.3636,0.81,0.1045,464,507.0
2012-10-17,4,10,8,0,3,1,2,0.4,0.4091,0.76,0.0,817,839.0
2012-10-17,4,10,9,0,3,1,2,0.42,0.4242,0.77,0.0,382,366.0
2012-10-17,4,10,10,0,3,1,2,0.46,0.4545,0.67,0.0,228,217.0
2012-10-17,4,10,11,0,3,1,2,0.5,0.4848,0.51,0.0896,234,291.0
2012-10-17,4,10,12,0,3,1,2,0.52,0.5,0.48,0.1642,332,390.0
2012-10-17,4,10,13,0,3,1,2,0.54,0.5152,0.49,0.1343,310,297.0
2012-10-17,4,10,14,0,3,1,2,0.56,0.5303,0.43,0.1642,270,271.0
2012-10-17,4,10,15,0,3,1,2,0.58,0.5455,0.43,0.2239,301,319.0
2012-10-17,4,10,16,0,3,1,1,0.56,0.5303,0.52,0.194,466,566.0
2012-10-17,4,10,17,0,3,1,1,0.54,0.5152,0.56,0.1045,888,948.0
2012-10-17,4,10,18,0,3,1,1,0.52,0.5,0.59,0.1642,884,844.0
2012-10-17,4,10,19,0,3,1,1,0.5,0.4848,0.72,0.194,516,566.0
2012-10-17,4,10,20,0,3,1,1,0.5,0.4848,0.72,0.1343,414,392.0
2012-10-17,4,10,21,0,3,1,1,0.46,0.4545,0.82,0.194,329,269.0
2012-10-17,4,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,215,197.0
2012-10-17,4,10,23,0,3,1,1,0.46,0.4545,0.88,0.2239,99,136.0
2012-10-18,4,10,0,0,4,1,1,0.46,0.4545,0.88,0.194,57,42.0
2012-10-18,4,10,1,0,4,1,1,0.46,0.4545,0.82,0.2239,14,11.0
2012-10-18,4,10,2,0,4,1,1,0.46,0.4545,0.82,0.194,14,11.0
2012-10-18,4,10,3,0,4,1,1,0.44,0.4394,0.88,0.2239,5,3.0
2012-10-18,4,10,4,0,4,1,1,0.44,0.4394,0.88,0.2239,5,10.0
2012-10-18,4,10,5,0,4,1,1,0.44,0.4394,0.82,0.2239,42,42.0
2012-10-18,4,10,6,0,4,1,1,0.44,0.4394,0.88,0.2985,153,159.0
2012-10-18,4,10,7,0,4,1,1,0.44,0.4394,0.88,0.2537,508,478.0
2012-10-18,4,10,8,0,4,1,1,0.46,0.4545,0.82,0.2537,834,798.0
2012-10-18,4,10,9,0,4,1,2,0.5,0.4848,0.77,0.1642,387,355.0
2012-10-18,4,10,10,0,4,1,2,0.52,0.5,0.68,0.2239,218,204.0
2012-10-18,4,10,11,0,4,1,2,0.56,0.5303,0.56,0.2239,268,251.0
2012-10-18,4,10,12,0,4,1,2,0.6,0.6212,0.53,0.2537,377,326.0
2012-10-18,4,10,13,0,4,1,1,0.62,0.6212,0.53,0.3582,332,291.0
2012-10-18,4,10,14,0,4,1,2,0.62,0.6212,0.5,0.2985,285,348.0
2012-10-18,4,10,15,0,4,1,2,0.6,0.6061,0.6,0.194,353,460.0
2012-10-18,4,10,16,0,4,1,1,0.6,0.6212,0.56,0.2836,450,481.0
2012-10-18,4,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,890,827.0
2012-10-18,4,10,18,0,4,1,2,0.56,0.5303,0.64,0.3284,788,692.0
2012-10-18,4,10,19,0,4,1,2,0.56,0.5303,0.68,0.2985,513,743.0
2012-10-18,4,10,20,0,4,1,2,0.56,0.5303,0.68,0.2537,387,415.0
2012-10-18,4,10,21,0,4,1,2,0.54,0.5152,0.77,0.194,283,260.0
2012-10-18,4,10,22,0,4,1,2,0.54,0.5152,0.83,0.194,229,177.0
2012-10-18,4,10,23,0,4,1,2,0.54,0.5152,0.83,0.0,117,186.0
2012-10-19,4,10,0,0,5,1,2,0.56,0.5303,0.83,0.1045,56,68.0
2012-10-19,4,10,1,0,5,1,3,0.54,0.5152,0.88,0.0,16,37.0
2012-10-19,4,10,2,0,5,1,2,0.54,0.5152,0.88,0.0,10,16.0
2012-10-19,4,10,3,0,5,1,2,0.56,0.5303,0.83,0.0,5,6.0
2012-10-19,4,10,4,0,5,1,2,0.56,0.5303,0.83,0.0,6,8.0
2012-10-19,4,10,5,0,5,1,2,0.54,0.5152,0.88,0.0,36,35.0
2012-10-19,4,10,6,0,5,1,3,0.54,0.5152,0.94,0.1642,131,143.0
2012-10-19,4,10,7,0,5,1,3,0.54,0.5152,0.94,0.0,154,392.0
2012-10-19,4,10,8,0,5,1,2,0.54,0.5152,0.94,0.1045,467,745.0
2012-10-19,4,10,9,0,5,1,2,0.54,0.5152,0.94,0.1045,389,400.0
2012-10-19,4,10,10,0,5,1,2,0.58,0.5455,0.88,0.194,224,275.0
2012-10-19,4,10,11,0,5,1,1,0.6,0.5606,0.83,0.194,252,313.0
2012-10-19,4,10,12,0,5,1,1,0.64,0.6061,0.69,0.2239,332,387.0
2012-10-19,4,10,13,0,5,1,1,0.62,0.5909,0.73,0.2239,375,381.0
2012-10-19,4,10,14,0,5,1,1,0.66,0.6212,0.61,0.2537,365,371.0
2012-10-19,4,10,15,0,5,1,1,0.64,0.6061,0.65,0.2985,395,455.0
2012-10-19,4,10,16,0,5,1,3,0.62,0.6061,0.69,0.3582,565,520.0
2012-10-19,4,10,17,0,5,1,3,0.62,0.6061,0.69,0.3582,425,837.0
2012-10-19,4,10,18,0,5,1,1,0.56,0.5303,0.83,0.1045,233,642.0
2012-10-19,4,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,232,493.0
2012-10-19,4,10,20,0,5,1,1,0.52,0.5,0.77,0.194,229,308.0
2012-10-19,4,10,21,0,5,1,1,0.5,0.4848,0.77,0.0,206,190.0
2012-10-19,4,10,22,0,5,1,1,0.5,0.4848,0.77,0.0896,190,160.0
2012-10-19,4,10,23,0,5,1,1,0.46,0.4545,0.88,0.1045,131,100.0
2012-10-20,4,10,0,0,6,0,1,0.46,0.4545,0.82,0.1343,123,249.0
2012-10-20,4,10,1,0,6,0,1,0.46,0.4545,0.72,0.1343,95,146.0
2012-10-20,4,10,2,0,6,0,1,0.44,0.4394,0.77,0.1045,78,67.0
2012-10-20,4,10,3,0,6,0,1,0.42,0.4242,0.77,0.1343,29,15.0
2012-10-20,4,10,4,0,6,0,1,0.44,0.4394,0.72,0.0,18,11.0
2012-10-20,4,10,5,0,6,0,1,0.4,0.4091,0.82,0.0,13,11.0
2012-10-20,4,10,6,0,6,0,1,0.42,0.4242,0.71,0.0,31,28.0
2012-10-20,4,10,7,0,6,0,1,0.4,0.4091,0.82,0.0,65,70.0
2012-10-20,4,10,8,0,6,0,1,0.46,0.4545,0.67,0.1343,193,174.0
2012-10-20,4,10,9,0,6,0,1,0.5,0.4848,0.59,0.1343,363,266.0
2012-10-20,4,10,10,0,6,0,1,0.52,0.5,0.52,0.1343,423,347.0
2012-10-20,4,10,11,0,6,0,1,0.54,0.5152,0.52,0.2239,612,527.0
2012-10-20,4,10,12,0,6,0,1,0.56,0.5303,0.46,0.1045,703,573.0
2012-10-20,4,10,13,0,6,0,1,0.56,0.5303,0.43,0.1642,714,670.0
2012-10-20,4,10,14,0,6,0,1,0.56,0.5303,0.4,0.0,711,597.0
2012-10-20,4,10,15,0,6,0,1,0.56,0.5303,0.43,0.0,711,615.0
2012-10-20,4,10,16,0,6,0,1,0.54,0.5152,0.42,0.2836,691,637.0
2012-10-20,4,10,17,0,6,0,1,0.54,0.5152,0.37,0.2239,731,528.0
2012-10-20,4,10,18,0,6,0,1,0.52,0.5,0.39,0.2239,521,473.0
2012-10-20,4,10,19,0,6,0,1,0.5,0.4848,0.45,0.1343,345,332.0
2012-10-20,4,10,20,0,6,0,1,0.5,0.4848,0.39,0.2239,259,255.0
2012-10-20,4,10,21,0,6,0,1,0.46,0.4545,0.47,0.2239,296,204.0
2012-10-20,4,10,22,0,6,0,1,0.44,0.4394,0.51,0.1045,202,189.0
2012-10-20,4,10,23,0,6,0,1,0.42,0.4242,0.58,0.0,163,125.0
2012-10-21,4,10,0,0,0,0,1,0.44,0.4394,0.54,0.1642,154,111.0
2012-10-21,4,10,1,0,0,0,1,0.42,0.4242,0.58,0.2239,117,112.0
2012-10-21,4,10,2,0,0,0,1,0.4,0.4091,0.62,0.1642,132,66.0
2012-10-21,4,10,3,0,0,0,1,0.38,0.3939,0.66,0.0896,41,28.0
2012-10-21,4,10,4,0,0,0,1,0.36,0.3485,0.71,0.1642,21,12.0
2012-10-21,4,10,5,0,0,0,1,0.38,0.3939,0.66,0.0896,10,11.0
2012-10-21,4,10,6,0,0,0,1,0.4,0.4091,0.62,0.0,26,24.0
2012-10-21,4,10,7,0,0,0,1,0.4,0.4091,0.62,0.0,56,51.0
2012-10-21,4,10,8,0,0,0,1,0.42,0.4242,0.67,0.0,143,132.0
2012-10-21,4,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,269,223.0
2012-10-21,4,10,10,0,0,0,1,0.5,0.4848,0.48,0.2985,443,428.0
2012-10-21,4,10,11,0,0,0,1,0.52,0.5,0.44,0.3284,547,494.0
2012-10-21,4,10,12,0,0,0,1,0.54,0.5152,0.39,0.3284,675,562.0
2012-10-21,4,10,13,0,0,0,1,0.56,0.5303,0.37,0.2537,626,619.0
2012-10-21,4,10,14,0,0,0,1,0.56,0.5303,0.35,0.194,640,617.0
2012-10-21,4,10,15,0,0,0,1,0.56,0.5303,0.35,0.3284,623,568.0
2012-10-21,4,10,16,0,0,0,1,0.54,0.5152,0.37,0.2239,591,581.0
2012-10-21,4,10,17,0,0,0,1,0.52,0.5,0.39,0.2537,491,539.0
2012-10-21,4,10,18,0,0,0,1,0.52,0.5,0.39,0.194,413,453.0
2012-10-21,4,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,266,336.0
2012-10-21,4,10,20,0,0,0,1,0.48,0.4697,0.44,0.194,195,246.0
2012-10-21,4,10,21,0,0,0,1,0.42,0.4242,0.54,0.1642,166,196.0
2012-10-21,4,10,22,0,0,0,1,0.42,0.4242,0.54,0.0,113,125.0
2012-10-21,4,10,23,0,0,0,1,0.44,0.4394,0.54,0.0,66,105.0
2012-10-22,4,10,0,0,1,1,1,0.4,0.4091,0.62,0.0,31,48.0
2012-10-22,4,10,1,0,1,1,1,0.4,0.4091,0.71,0.0,11,29.0
2012-10-22,4,10,2,0,1,1,1,0.38,0.3939,0.71,0.0,5,6.0
2012-10-22,4,10,3,0,1,1,1,0.4,0.4091,0.62,0.0,6,4.0
2012-10-22,4,10,4,0,1,1,1,0.38,0.3939,0.66,0.0,7,10.0
2012-10-22,4,10,5,0,1,1,1,0.38,0.3939,0.76,0.0896,46,40.0
2012-10-22,4,10,6,0,1,1,1,0.36,0.3636,0.76,0.0896,144,147.0
2012-10-22,4,10,7,0,1,1,1,0.38,0.3939,0.66,0.0896,452,476.0
2012-10-22,4,10,8,0,1,1,1,0.44,0.4394,0.67,0.0,728,737.0
2012-10-22,4,10,9,0,1,1,1,0.46,0.4545,0.63,0.0896,360,359.0
2012-10-22,4,10,10,0,1,1,1,0.5,0.4848,0.55,0.0,212,168.0
2012-10-22,4,10,11,0,1,1,1,0.56,0.5303,0.37,0.1642,211,263.0
2012-10-22,4,10,12,0,1,1,1,0.58,0.5455,0.35,0.0,283,284.0
2012-10-22,4,10,13,0,1,1,1,0.62,0.6212,0.29,0.1642,315,146.0
2012-10-22,4,10,14,0,1,1,1,0.62,0.6061,0.27,0.194,282,185.0
2012-10-22,4,10,15,0,1,1,1,0.64,0.6212,0.29,0.1642,296,260.0
2012-10-22,4,10,16,0,1,1,1,0.62,0.6212,0.33,0.1642,524,447.0
2012-10-22,4,10,17,0,1,1,1,0.62,0.6212,0.33,0.1045,922,766.0
2012-10-22,4,10,18,0,1,1,1,0.54,0.5152,0.64,0.1045,786,592.0
2012-10-22,4,10,19,0,1,1,1,0.52,0.5,0.52,0.1045,514,239.0
2012-10-22,4,10,20,0,1,1,1,0.5,0.4848,0.59,0.1045,403,256.0
2012-10-22,4,10,21,0,1,1,1,0.48,0.4697,0.67,0.0896,174,206.0
2012-10-22,4,10,22,0,1,1,1,0.46,0.4545,0.82,0.1343,183,126.0
2012-10-22,4,10,23,0,1,1,1,0.46,0.4545,0.82,0.1045,163,81.0
2012-10-23,4,10,0,0,2,1,1,0.46,0.4545,0.88,0.1642,37,48.0
2012-10-23,4,10,1,0,2,1,1,0.46,0.4545,0.77,0.1642,17,13.0
2012-10-23,4,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,7,3.0
2012-10-23,4,10,3,0,2,1,1,0.44,0.4394,0.77,0.1343,1,2.0
2012-10-23,4,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,7,7.0
2012-10-23,4,10,5,0,2,1,1,0.44,0.4394,0.77,0.0896,50,52.0
2012-10-23,4,10,6,0,2,1,1,0.4,0.4091,0.82,0.0896,158,172.0
2012-10-23,4,10,7,0,2,1,2,0.44,0.4394,0.77,0.1045,531,525.0
2012-10-23,4,10,8,0,2,1,2,0.46,0.4545,0.72,0.0896,761,835.0
2012-10-23,4,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,334,355.0
2012-10-23,4,10,10,0,2,1,1,0.54,0.5152,0.6,0.0,221,222.0
2012-10-23,4,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,253,228.0
2012-10-23,4,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,378,325.0
2012-10-23,4,10,13,0,2,1,2,0.64,0.6212,0.44,0.0,303,328.0
2012-10-23,4,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,296,308.0
2012-10-23,4,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,346,346.0
2012-10-23,4,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896,541,446.0
2012-10-23,4,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,938,943.0
2012-10-23,4,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,826,838.0
2012-10-23,4,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,482,531.0
2012-10-23,4,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343,379,432.0
2012-10-23,4,10,21,0,2,1,1,0.56,0.5303,0.68,0.0,295,195.0
2012-10-23,4,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045,194,181.0
2012-10-23,4,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,111,199.0
2012-10-24,4,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896,46,49.0
2012-10-24,4,10,1,0,3,1,1,0.54,0.5152,0.68,0.0,27,17.0
2012-10-24,4,10,2,0,3,1,1,0.54,0.5152,0.68,0.0,6,16.0
2012-10-24,4,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896,4,7.0
2012-10-24,4,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,6,4.0
2012-10-24,4,10,5,0,3,1,1,0.5,0.4848,0.82,0.0,53,41.0
2012-10-24,4,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045,173,178.0
2012-10-24,4,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,526,464.0
2012-10-24,4,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,801,817.0
2012-10-24,4,10,9,0,3,1,2,0.52,0.5,0.77,0.0896,373,382.0
2012-10-24,4,10,10,0,3,1,2,0.54,0.5152,0.73,0.0,171,228.0
2012-10-24,4,10,11,0,3,1,1,0.58,0.5455,0.64,0.0,236,234.0
